,State Code,County Code,year,month,Location Setting,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
2916,6,45,2019,11,SUBURBAN,30,0,0,0,0
2917,6,45,2019,12,SUBURBAN,31,0,0,0,0
2918,6,45,2020,1,SUBURBAN,31,0,0,0,0
2919,6,45,2020,2,SUBURBAN,29,0,0,0,0
2920,6,45,2020,3,SUBURBAN,31,0,0,0,0
2921,6,45,2020,4,SUBURBAN,30,0,0,0,0
2922,6,45,2020,5,SUBURBAN,31,0,0,0,0
2923,6,45,2020,6,SUBURBAN,30,0,0,0,0
2924,6,45,2020,7,SUBURBAN,31,0,0,0,0
2925,6,45,2020,8,SUBURBAN,29,2,0,0,0
2926,6,45,2020,9,SUBURBAN,25,4,0,0,0
2927,6,45,2020,10,SUBURBAN,29,2,0,0,0
2928,6,45,2020,11,SUBURBAN,27,0,0,0,0
2929,6,45,2020,12,SUBURBAN,31,0,0,0,0
2930,6,47,2018,1,RURAL,21,0,0,0,0
2931,6,47,2018,1,URBAN AND CENTER CITY,4,5,0,1,0
2932,6,47,2018,2,RURAL,22,0,0,0,0
2933,6,47,2018,2,URBAN AND CENTER CITY,2,3,0,1,0
2934,6,47,2018,3,RURAL,30,0,0,0,0
2935,6,47,2018,3,URBAN AND CENTER CITY,1,0,0,0,0
2936,6,47,2018,4,RURAL,30,0,0,0,0
2937,6,47,2018,5,RURAL,30,1,0,0,0
2938,6,47,2018,6,RURAL,20,8,0,1,0
2939,6,47,2018,6,URBAN AND CENTER CITY,1,0,0,0,0
2940,6,47,2018,7,RURAL,8,17,0,5,0
2941,6,47,2018,7,URBAN AND CENTER CITY,0,1,0,0,0
2942,6,47,2018,8,RURAL,3,21,0,4,0
2943,6,47,2018,8,URBAN AND CENTER CITY,0,1,0,2,0
2944,6,47,2018,9,RURAL,12,17,0,1,0
2945,6,47,2018,10,RURAL,22,8,0,0,0
2946,6,47,2018,10,URBAN AND CENTER CITY,1,0,0,0,0
2947,6,47,2018,11,RURAL,20,2,0,0,0
2948,6,47,2018,11,URBAN AND CENTER CITY,2,3,1,2,0
2949,6,47,2018,12,RURAL,20,0,0,0,0
2950,6,47,2018,12,URBAN AND CENTER CITY,3,8,0,0,0
2951,6,47,2019,1,RURAL,24,0,0,0,0
2952,6,47,2019,1,URBAN AND CENTER CITY,2,4,0,1,0
2953,6,47,2019,2,RURAL,25,0,0,0,0
2954,6,47,2019,2,URBAN AND CENTER CITY,2,1,0,0,0
2955,6,47,2019,3,RURAL,30,0,0,0,0
2956,6,47,2019,3,URBAN AND CENTER CITY,1,0,0,0,0
2957,6,47,2019,4,RURAL,24,5,0,0,0
2958,6,47,2019,4,URBAN AND CENTER CITY,1,0,0,0,0
2959,6,47,2019,5,RURAL,23,8,0,0,0
2960,6,47,2019,6,RURAL,13,17,0,0,0
2961,6,47,2019,7,RURAL,13,17,0,1,0
2962,6,47,2019,8,RURAL,12,19,0,0,0
2963,6,47,2019,9,RURAL,22,8,0,0,0
2964,6,47,2019,10,RURAL,21,8,0,0,0
2965,6,47,2019,10,URBAN AND CENTER CITY,0,2,0,0,0
2966,6,47,2019,11,RURAL,16,6,0,0,0
2967,6,47,2019,11,URBAN AND CENTER CITY,0,8,0,0,0
2968,6,47,2019,12,RURAL,24,0,0,0,0
2969,6,47,2019,12,URBAN AND CENTER CITY,4,3,0,0,0
2970,6,47,2020,1,RURAL,20,0,0,0,0
2971,6,47,2020,1,URBAN AND CENTER CITY,5,6,0,0,0
2972,6,47,2020,2,RURAL,23,0,0,0,0
2973,6,47,2020,2,URBAN AND CENTER CITY,1,5,0,0,0
2974,6,47,2020,3,RURAL,27,0,0,0,0
2975,6,47,2020,3,URBAN AND CENTER CITY,3,1,0,0,0
2976,6,47,2020,4,RURAL,29,0,0,0,0
2977,6,47,2020,4,URBAN AND CENTER CITY,1,0,0,0,0
2978,6,47,2020,5,RURAL,21,10,0,0,0
2979,6,47,2020,6,RURAL,23,7,0,0,0
2980,6,47,2020,7,RURAL,11,20,0,0,0
2981,6,47,2020,8,RURAL,10,14,0,3,0
2982,6,47,2020,8,URBAN AND CENTER CITY,0,2,1,1,0
2983,6,47,2020,9,RURAL,11,9,0,5,0
2984,6,47,2020,9,URBAN AND CENTER CITY,0,1,1,3,0
2985,6,47,2020,10,RURAL,12,13,0,0,0
2986,6,47,2020,10,URBAN AND CENTER CITY,1,4,0,1,0
2987,6,47,2020,11,RURAL,19,2,0,0,0
2988,6,47,2020,11,URBAN AND CENTER CITY,0,8,0,1,0
2989,6,47,2020,12,RURAL,27,0,0,0,0
2990,6,47,2020,12,URBAN AND CENTER CITY,1,3,0,0,0
2991,6,53,2018,1,SUBURBAN,22,0,0,0,0
2992,6,53,2018,1,URBAN AND CENTER CITY,8,1,0,0,0
2993,6,53,2018,2,SUBURBAN,16,0,0,0,0
2994,6,53,2018,2,URBAN AND CENTER CITY,12,0,0,0,0
2995,6,53,2018,3,SUBURBAN,8,0,0,0,0
2996,6,53,2018,3,URBAN AND CENTER CITY,23,0,0,0,0
2997,6,53,2018,4,SUBURBAN,4,0,0,0,0
2998,6,53,2018,4,URBAN AND CENTER CITY,26,0,0,0,0
2999,6,53,2018,5,SUBURBAN,5,0,0,0,0
3000,6,53,2018,5,URBAN AND CENTER CITY,26,0,0,0,0
3001,6,53,2018,6,SUBURBAN,1,0,0,0,0
3002,6,53,2018,6,URBAN AND CENTER CITY,28,1,0,0,0
3003,6,53,2018,7,URBAN AND CENTER CITY,31,0,0,0,0
3004,6,53,2018,8,URBAN AND CENTER CITY,29,2,0,0,0
3005,6,53,2018,9,SUBURBAN,5,0,0,0,0
3006,6,53,2018,9,URBAN AND CENTER CITY,25,0,0,0,0
3007,6,53,2018,10,SUBURBAN,6,0,0,0,0
3008,6,53,2018,10,URBAN AND CENTER CITY,25,0,0,0,0
3009,6,53,2018,11,SUBURBAN,18,0,0,0,0
3010,6,53,2018,11,URBAN AND CENTER CITY,10,0,0,2,0
3011,6,53,2018,12,SUBURBAN,17,0,0,0,0
3012,6,53,2018,12,URBAN AND CENTER CITY,14,0,0,0,0
3013,6,53,2019,1,SUBURBAN,12,0,0,0,0
3014,6,53,2019,1,URBAN AND CENTER CITY,19,0,0,0,0
3015,6,53,2019,2,SUBURBAN,11,0,0,0,0
3016,6,53,2019,2,URBAN AND CENTER CITY,17,0,0,0,0
3017,6,53,2019,3,SUBURBAN,11,0,0,0,0
3018,6,53,2019,3,URBAN AND CENTER CITY,20,0,0,0,0
3019,6,53,2019,4,SUBURBAN,3,0,0,0,0
3020,6,53,2019,4,URBAN AND CENTER CITY,27,0,0,0,0
3021,6,53,2019,5,URBAN AND CENTER CITY,30,1,0,0,0
3022,6,53,2019,6,SUBURBAN,0,1,0,0,0
3023,6,53,2019,6,URBAN AND CENTER CITY,27,2,0,0,0
3024,6,53,2019,7,URBAN AND CENTER CITY,31,0,0,0,0
3025,6,53,2019,8,SUBURBAN,1,0,0,0,0
3026,6,53,2019,8,URBAN AND CENTER CITY,28,2,0,0,0
3027,6,53,2019,9,SUBURBAN,4,2,0,0,0
3028,6,53,2019,9,URBAN AND CENTER CITY,24,0,0,0,0
3029,6,53,2019,10,SUBURBAN,11,2,0,0,0
3030,6,53,2019,10,URBAN AND CENTER CITY,18,0,0,0,0
3031,6,53,2019,11,SUBURBAN,6,0,0,0,0
3032,6,53,2019,11,URBAN AND CENTER CITY,23,1,0,0,0
3033,6,53,2019,12,SUBURBAN,10,0,0,0,0
3034,6,53,2019,12,URBAN AND CENTER CITY,19,2,0,0,0
3035,6,53,2020,1,SUBURBAN,16,0,0,0,0
3036,6,53,2020,1,URBAN AND CENTER CITY,15,0,0,0,0
3037,6,53,2020,2,SUBURBAN,14,0,0,0,0
3038,6,53,2020,2,URBAN AND CENTER CITY,15,0,0,0,0
3039,6,53,2020,3,SUBURBAN,8,0,0,0,0
3040,6,53,2020,3,URBAN AND CENTER CITY,23,0,0,0,0
3041,6,53,2020,4,SUBURBAN,4,0,0,0,0
3042,6,53,2020,4,URBAN AND CENTER CITY,26,0,0,0,0
3043,6,53,2020,5,SUBURBAN,1,0,0,0,0
3044,6,53,2020,5,URBAN AND CENTER CITY,29,1,0,0,0
3045,6,53,2020,6,SUBURBAN,1,0,0,0,0
3046,6,53,2020,6,URBAN AND CENTER CITY,29,0,0,0,0
3047,6,53,2020,7,URBAN AND CENTER CITY,31,0,0,0,0
3048,6,53,2020,8,SUBURBAN,2,0,0,0,0
3049,6,53,2020,8,URBAN AND CENTER CITY,29,0,0,0,0
3050,6,53,2020,9,SUBURBAN,2,0,0,0,0
3051,6,53,2020,9,URBAN AND CENTER CITY,26,1,0,1,0
3052,6,53,2020,10,SUBURBAN,9,0,0,0,0
3053,6,53,2020,10,URBAN AND CENTER CITY,20,2,0,0,0
3054,6,53,2020,11,SUBURBAN,6,0,0,0,0
3055,6,53,2020,11,URBAN AND CENTER CITY,24,0,0,0,0
3056,6,53,2020,12,SUBURBAN,7,0,0,0,0
3057,6,53,2020,12,URBAN AND CENTER CITY,23,1,0,0,0
3058,6,55,2018,1,URBAN AND CENTER CITY,31,0,0,0,0
3059,6,55,2018,2,URBAN AND CENTER CITY,28,0,0,0,0
3060,6,55,2018,3,URBAN AND CENTER CITY,31,0,0,0,0
3061,6,55,2018,4,SUBURBAN,30,0,0,0,0
3062,6,55,2018,5,SUBURBAN,31,0,0,0,0
3063,6,55,2018,6,SUBURBAN,30,0,0,0,0
3064,6,55,2018,7,SUBURBAN,29,0,0,0,0
3065,6,55,2018,8,SUBURBAN,31,0,0,0,0
3066,6,55,2018,9,SUBURBAN,28,2,0,0,0
3067,6,55,2018,10,SUBURBAN,30,1,0,0,0
3068,6,55,2018,11,SUBURBAN,30,0,0,0,0
3069,6,55,2018,12,SUBURBAN,31,0,0,0,0
3070,6,55,2019,1,SUBURBAN,31,0,0,0,0
3071,6,55,2019,2,SUBURBAN,27,0,0,0,0
3072,6,55,2019,3,SUBURBAN,31,0,0,0,0
3073,6,55,2019,4,SUBURBAN,30,0,0,0,0
3074,6,55,2019,5,SUBURBAN,31,0,0,0,0
3075,6,55,2019,6,SUBURBAN,28,1,0,1,0
3076,6,55,2019,7,SUBURBAN,31,0,0,0,0
3077,6,55,2019,8,SUBURBAN,30,1,0,0,0
3078,6,55,2019,9,SUBURBAN,28,2,0,0,0
3079,6,55,2019,10,SUBURBAN,31,0,0,0,0
3080,6,55,2019,11,SUBURBAN,27,3,0,0,0
3081,6,55,2019,12,SUBURBAN,31,0,0,0,0
3082,6,55,2020,1,SUBURBAN,31,0,0,0,0
3083,6,55,2020,2,SUBURBAN,29,0,0,0,0
3084,6,55,2020,3,SUBURBAN,31,0,0,0,0
3085,6,55,2020,4,SUBURBAN,30,0,0,0,0
3086,6,55,2020,5,SUBURBAN,30,1,0,0,0
3087,6,55,2020,6,SUBURBAN,30,0,0,0,0
3088,6,55,2020,7,SUBURBAN,31,0,0,0,0
3089,6,55,2020,8,SUBURBAN,28,3,0,0,0
3090,6,55,2020,9,SUBURBAN,26,3,0,1,0
3091,6,55,2020,10,SUBURBAN,26,5,0,0,0
3092,6,55,2020,11,SUBURBAN,30,0,0,0,0
3093,6,55,2020,12,SUBURBAN,31,0,0,0,0
3094,6,57,2018,1,SUBURBAN,29,2,0,0,0
3095,6,57,2018,2,SUBURBAN,25,3,0,0,0
3096,6,57,2018,3,SUBURBAN,31,0,0,0,0
3097,6,57,2018,4,SUBURBAN,28,2,0,0,0
3098,6,57,2018,5,SUBURBAN,29,2,0,0,0
3099,6,57,2018,6,SUBURBAN,13,17,0,0,0
3100,6,57,2018,7,SUBURBAN,12,11,1,6,0
3101,6,57,2018,7,URBAN AND CENTER CITY,0,1,0,0,0
3102,6,57,2018,8,SUBURBAN,5,15,3,7,0
3103,6,57,2018,8,URBAN AND CENTER CITY,0,1,0,0,0
3104,6,57,2018,9,SUBURBAN,12,16,0,2,0
3105,6,57,2018,10,SUBURBAN,28,3,0,0,0
3106,6,57,2018,11,SUBURBAN,25,3,0,0,0
3107,6,57,2018,11,URBAN AND CENTER CITY,2,0,0,0,0
3108,6,57,2018,12,SUBURBAN,25,0,0,0,0
3109,6,57,2018,12,URBAN AND CENTER CITY,4,1,0,0,0
3110,6,57,2019,1,SUBURBAN,26,0,0,0,0
3111,6,57,2019,1,URBAN AND CENTER CITY,3,1,0,0,0
3112,6,57,2019,2,SUBURBAN,25,0,0,0,0
3113,6,57,2019,2,URBAN AND CENTER CITY,2,1,0,0,0
3114,6,57,2019,3,SUBURBAN,31,0,0,0,0
3115,6,57,2019,4,SUBURBAN,26,1,0,0,0
3116,6,57,2019,4,URBAN AND CENTER CITY,1,0,0,0,0
3117,6,57,2019,5,SUBURBAN,26,5,0,0,0
3118,6,57,2019,6,SUBURBAN,17,12,0,1,0
3119,6,57,2019,7,SUBURBAN,18,13,0,0,0
3120,6,57,2019,8,SUBURBAN,13,17,0,1,0
3121,6,57,2019,9,SUBURBAN,21,8,0,1,0
3122,6,57,2019,10,SUBURBAN,22,6,0,0,0
3123,6,57,2019,10,URBAN AND CENTER CITY,2,1,0,0,0
3124,6,57,2019,11,SUBURBAN,28,1,0,0,0
3125,6,57,2019,11,URBAN AND CENTER CITY,0,1,0,0,0
3126,6,57,2019,12,SUBURBAN,30,0,0,0,0
3127,6,57,2019,12,URBAN AND CENTER CITY,1,0,0,0,0
3128,6,57,2020,1,SUBURBAN,28,0,0,0,0
3129,6,57,2020,1,URBAN AND CENTER CITY,3,0,0,0,0
3130,6,57,2020,2,SUBURBAN,29,0,0,0,0
3131,6,57,2020,3,SUBURBAN,29,2,0,0,0
3132,6,57,2020,4,SUBURBAN,30,0,0,0,0
3133,6,57,2020,5,SUBURBAN,24,4,0,0,0
3134,6,57,2020,6,SUBURBAN,9,0,0,0,0
3135,6,57,2020,6,URBAN AND CENTER CITY,1,0,0,0,0
3136,6,57,2020,7,SUBURBAN,6,14,0,0,0
3137,6,57,2020,7,URBAN AND CENTER CITY,3,0,0,0,0
3138,6,57,2020,8,SUBURBAN,5,16,1,4,0
3139,6,57,2020,8,URBAN AND CENTER CITY,0,0,1,2,0
3140,6,57,2020,9,SUBURBAN,7,14,1,6,0
3141,6,57,2020,9,URBAN AND CENTER CITY,0,0,0,1,0
3142,6,57,2020,10,SUBURBAN,20,8,0,0,0
3143,6,57,2020,10,URBAN AND CENTER CITY,1,1,0,0,0
3144,6,57,2020,11,SUBURBAN,28,0,0,0,0
3145,6,57,2020,11,URBAN AND CENTER CITY,2,0,0,0,0
3146,6,57,2020,12,SUBURBAN,31,0,0,0,0
3147,6,59,2018,1,SUBURBAN,17,10,0,3,0
3148,6,59,2018,1,URBAN AND CENTER CITY,1,0,0,0,0
3149,6,59,2018,2,SUBURBAN,20,8,0,0,0
3150,6,59,2018,3,SUBURBAN,25,4,0,0,0
3151,6,59,2018,3,URBAN AND CENTER CITY,0,2,0,0,0
3152,6,59,2018,4,SUBURBAN,14,14,0,2,0
3153,6,59,2018,5,SUBURBAN,25,5,0,1,0
3154,6,59,2018,6,SUBURBAN,18,12,0,0,0
3155,6,59,2018,7,SUBURBAN,20,9,0,2,0
3156,6,59,2018,8,SUBURBAN,16,14,0,1,0
3157,6,59,2018,9,SUBURBAN,17,12,0,1,0
3158,6,59,2018,10,SUBURBAN,22,9,0,0,0
3159,6,59,2018,11,SUBURBAN,17,13,0,0,0
3160,6,59,2018,12,SUBURBAN,14,12,0,2,0
3161,6,59,2018,12,URBAN AND CENTER CITY,3,0,0,0,0
3162,6,59,2019,1,SUBURBAN,19,7,0,0,0
3163,6,59,2019,1,URBAN AND CENTER CITY,5,0,0,0,0
3164,6,59,2019,2,SUBURBAN,26,1,0,0,0
3165,6,59,2019,2,URBAN AND CENTER CITY,1,0,0,0,0
3166,6,59,2019,3,SUBURBAN,24,7,0,0,0
3167,6,59,2019,4,SUBURBAN,20,9,0,1,0
3168,6,59,2019,5,SUBURBAN,28,3,0,0,0
3169,6,59,2019,6,SUBURBAN,22,7,0,1,0
3170,6,59,2019,7,SUBURBAN,16,14,0,1,0
3171,6,59,2019,8,SUBURBAN,14,16,0,1,0
3172,6,59,2019,9,SUBURBAN,19,9,0,2,0
3173,6,59,2019,10,SUBURBAN,10,18,1,2,0
3174,6,59,2019,11,SUBURBAN,14,15,0,0,0
3175,6,59,2019,11,URBAN AND CENTER CITY,1,0,0,0,0
3176,6,59,2019,12,SUBURBAN,20,10,0,0,0
3177,6,59,2019,12,URBAN AND CENTER CITY,1,0,0,0,0
3178,6,59,2020,1,SUBURBAN,13,17,0,1,0
3179,6,59,2020,2,SUBURBAN,18,10,0,0,0
3180,6,59,2020,2,URBAN AND CENTER CITY,1,0,0,0,0
3181,6,59,2020,3,SUBURBAN,29,2,0,0,0
3182,6,59,2020,4,SUBURBAN,23,6,0,1,0
3183,6,59,2020,5,SUBURBAN,18,10,0,3,0
3184,6,59,2020,6,SUBURBAN,23,6,0,1,0
3185,6,59,2020,7,SUBURBAN,16,12,0,3,0
3186,6,59,2020,8,SUBURBAN,19,11,1,0,0
3187,6,59,2020,9,SUBURBAN,4,15,2,9,0
3188,6,59,2020,10,SUBURBAN,6,10,0,15,0
3189,6,59,2020,11,SUBURBAN,10,20,0,0,0
3190,6,59,2020,12,SUBURBAN,13,18,0,0,0
3191,6,61,2018,1,SUBURBAN,29,2,0,0,0
3192,6,61,2018,2,SUBURBAN,28,0,0,0,0
3193,6,61,2018,3,SUBURBAN,31,0,0,0,0
3194,6,61,2018,4,SUBURBAN,29,1,0,0,0
3195,6,61,2018,5,SUBURBAN,31,0,0,0,0
3196,6,61,2018,6,SUBURBAN,26,4,0,0,0
3197,6,61,2018,7,SUBURBAN,16,11,0,4,0
3198,6,61,2018,8,SUBURBAN,11,15,0,5,0
3199,6,61,2018,9,SUBURBAN,19,10,0,1,0
3200,6,61,2018,10,SUBURBAN,30,1,0,0,0
3201,6,61,2018,11,SUBURBAN,28,0,1,1,0
3202,6,61,2018,12,SUBURBAN,29,2,0,0,0
3203,6,61,2019,1,SUBURBAN,29,2,0,0,0
3204,6,61,2019,2,SUBURBAN,28,0,0,0,0
3205,6,61,2019,3,SUBURBAN,31,0,0,0,0
3206,6,61,2019,4,SUBURBAN,25,5,0,0,0
3207,6,61,2019,5,RURAL,2,0,0,0,0
3208,6,61,2019,5,SUBURBAN,7,2,0,0,0
3209,6,61,2019,5,URBAN AND CENTER CITY,18,2,0,0,0
3210,6,61,2019,6,RURAL,2,6,0,0,0
3211,6,61,2019,6,SUBURBAN,7,10,0,1,0
3212,6,61,2019,6,URBAN AND CENTER CITY,2,2,0,0,0
3213,6,61,2019,7,RURAL,2,1,0,0,0
3214,6,61,2019,7,SUBURBAN,8,17,0,3,0
3215,6,61,2019,8,RURAL,2,1,0,0,0
3216,6,61,2019,8,SUBURBAN,7,17,0,1,0
3217,6,61,2019,8,URBAN AND CENTER CITY,3,0,0,0,0
3218,6,61,2019,9,SUBURBAN,10,10,0,1,0
3219,6,61,2019,9,URBAN AND CENTER CITY,8,1,0,0,0
3220,6,61,2019,10,RURAL,0,1,0,0,0
3221,6,61,2019,10,SUBURBAN,10,7,0,0,0
3222,6,61,2019,10,URBAN AND CENTER CITY,13,0,0,0,0
3223,6,61,2019,11,RURAL,1,1,0,0,0
3224,6,61,2019,11,SUBURBAN,13,1,0,0,0
3225,6,61,2019,11,URBAN AND CENTER CITY,14,0,0,0,0
3226,6,61,2019,12,RURAL,1,0,0,0,0
3227,6,61,2019,12,SUBURBAN,6,2,0,0,0
3228,6,61,2019,12,URBAN AND CENTER CITY,22,0,0,0,0
3229,6,61,2020,1,SUBURBAN,2,1,0,0,0
3230,6,61,2020,1,URBAN AND CENTER CITY,28,0,0,0,0
3231,6,61,2020,2,SUBURBAN,10,4,0,0,0
3232,6,61,2020,2,URBAN AND CENTER CITY,15,0,0,0,0
3233,6,61,2020,3,SUBURBAN,5,2,0,0,0
3234,6,61,2020,3,URBAN AND CENTER CITY,24,0,0,0,0
3235,6,61,2020,4,SUBURBAN,14,0,0,0,0
3236,6,61,2020,4,URBAN AND CENTER CITY,14,2,0,0,0
3237,6,61,2020,5,RURAL,1,1,0,0,0
3238,6,61,2020,5,SUBURBAN,9,8,0,0,0
3239,6,61,2020,5,URBAN AND CENTER CITY,10,2,0,0,0
3240,6,61,2020,6,RURAL,2,2,0,0,0
3241,6,61,2020,6,SUBURBAN,10,9,0,0,0
3242,6,61,2020,6,URBAN AND CENTER CITY,7,0,0,0,0
3243,6,61,2020,7,SUBURBAN,0,27,0,0,0
3244,6,61,2020,7,URBAN AND CENTER CITY,2,2,0,0,0
3245,6,61,2020,8,RURAL,0,2,0,2,0
3246,6,61,2020,8,SUBURBAN,2,15,0,9,0
3247,6,61,2020,8,URBAN AND CENTER CITY,1,0,0,0,0
3248,6,61,2020,9,SUBURBAN,7,12,1,7,0
3249,6,61,2020,9,URBAN AND CENTER CITY,2,1,0,0,0
3250,6,61,2020,10,RURAL,2,1,0,0,0
3251,6,61,2020,10,SUBURBAN,10,11,0,0,0
3252,6,61,2020,10,URBAN AND CENTER CITY,7,0,0,0,0
3253,6,61,2020,11,RURAL,3,0,0,0,0
3254,6,61,2020,11,SUBURBAN,12,1,0,0,0
3255,6,61,2020,11,URBAN AND CENTER CITY,14,0,0,0,0
3256,6,61,2020,12,SUBURBAN,9,0,0,0,0
3257,6,61,2020,12,URBAN AND CENTER CITY,22,0,0,0,0
3258,6,65,2018,1,SUBURBAN,13,16,1,1,0
3259,6,65,2018,2,RURAL,6,0,0,0,0
3260,6,65,2018,2,SUBURBAN,10,12,0,0,0
3261,6,65,2018,3,RURAL,10,1,0,0,0
3262,6,65,2018,3,SUBURBAN,9,10,0,0,0
3263,6,65,2018,3,URBAN AND CENTER CITY,0,1,0,0,0
3264,6,65,2018,4,RURAL,1,11,0,0,0
3265,6,65,2018,4,SUBURBAN,0,9,0,7,0
3266,6,65,2018,4,URBAN AND CENTER CITY,0,2,0,0,0
3267,6,65,2018,5,RURAL,1,16,2,2,0
3268,6,65,2018,5,SUBURBAN,1,4,0,4,0
3269,6,65,2018,5,URBAN AND CENTER CITY,0,1,0,0,0
3270,6,65,2018,6,RURAL,0,6,1,3,0
3271,6,65,2018,6,SUBURBAN,0,4,4,6,0
3272,6,65,2018,6,URBAN AND CENTER CITY,0,1,3,2,0
3273,6,65,2018,7,RURAL,0,4,0,2,0
3274,6,65,2018,7,SUBURBAN,0,5,5,8,0
3275,6,65,2018,7,URBAN AND CENTER CITY,0,3,0,4,0
3276,6,65,2018,8,RURAL,0,6,0,9,0
3277,6,65,2018,8,SUBURBAN,0,5,1,4,0
3278,6,65,2018,8,URBAN AND CENTER CITY,0,3,0,3,0
3279,6,65,2018,9,SUBURBAN,1,11,1,6,0
3280,6,65,2018,9,URBAN AND CENTER CITY,0,5,0,6,0
3281,6,65,2018,10,RURAL,4,1,0,0,0
3282,6,65,2018,10,SUBURBAN,12,13,0,0,0
3283,6,65,2018,10,URBAN AND CENTER CITY,0,0,0,1,0
3284,6,65,2018,11,RURAL,2,0,0,0,0
3285,6,65,2018,11,SUBURBAN,7,21,0,0,0
3286,6,65,2018,12,SUBURBAN,9,19,0,3,0
3287,6,65,2019,1,SUBURBAN,17,14,0,0,0
3288,6,65,2019,2,RURAL,9,0,0,0,0
3289,6,65,2019,2,SUBURBAN,9,10,0,0,0
3290,6,65,2019,3,RURAL,5,5,0,0,0
3291,6,65,2019,3,SUBURBAN,9,12,0,0,0
3292,6,65,2019,4,RURAL,6,6,0,3,0
3293,6,65,2019,4,SUBURBAN,0,14,0,1,0
3294,6,65,2019,5,RURAL,6,3,0,1,0
3295,6,65,2019,5,SUBURBAN,5,11,0,1,0
3296,6,65,2019,5,URBAN AND CENTER CITY,1,3,0,0,0
3297,6,65,2019,6,RURAL,0,6,1,8,0
3298,6,65,2019,6,SUBURBAN,0,6,0,7,0
3299,6,65,2019,6,URBAN AND CENTER CITY,0,1,0,1,0
3300,6,65,2019,7,RURAL,0,5,3,2,0
3301,6,65,2019,7,SUBURBAN,0,2,1,11,0
3302,6,65,2019,7,URBAN AND CENTER CITY,0,2,1,4,0
3303,6,65,2019,8,RURAL,0,1,1,3,0
3304,6,65,2019,8,SUBURBAN,0,3,3,8,0
3305,6,65,2019,8,URBAN AND CENTER CITY,0,3,1,8,0
3306,6,65,2019,9,RURAL,4,4,0,2,0
3307,6,65,2019,9,SUBURBAN,1,10,2,5,0
3308,6,65,2019,9,URBAN AND CENTER CITY,0,1,0,1,0
3309,6,65,2019,10,RURAL,1,3,0,0,0
3310,6,65,2019,10,SUBURBAN,4,18,1,3,0
3311,6,65,2019,10,URBAN AND CENTER CITY,0,0,0,1,0
3312,6,65,2019,11,RURAL,3,0,0,0,0
3313,6,65,2019,11,SUBURBAN,7,16,0,4,0
3314,6,65,2019,12,RURAL,2,0,0,0,0
3315,6,65,2019,12,SUBURBAN,14,14,0,1,0
3316,6,65,2020,1,SUBURBAN,9,20,0,2,0
3317,6,65,2020,2,RURAL,3,0,0,0,0
3318,6,65,2020,2,SUBURBAN,11,15,0,0,0
3319,6,65,2020,3,RURAL,9,0,0,0,0
3320,6,65,2020,3,SUBURBAN,16,6,0,0,0
3321,6,65,2020,4,RURAL,9,3,0,1,0
3322,6,65,2020,4,SUBURBAN,7,5,0,5,0
3323,6,65,2020,5,RURAL,3,10,0,2,0
3324,6,65,2020,5,SUBURBAN,1,7,3,5,0
3325,6,65,2020,6,RURAL,5,3,0,6,0
3326,6,65,2020,6,SUBURBAN,1,6,0,9,0
3327,6,65,2020,7,RURAL,0,3,1,3,0
3328,6,65,2020,7,SUBURBAN,0,9,4,5,0
3329,6,65,2020,7,URBAN AND CENTER CITY,0,3,0,3,0
3330,6,65,2020,8,RURAL,0,4,0,1,0
3331,6,65,2020,8,SUBURBAN,0,5,4,9,0
3332,6,65,2020,8,URBAN AND CENTER CITY,0,3,1,4,0
3333,6,65,2020,9,RURAL,0,1,0,2,0
3334,6,65,2020,9,SUBURBAN,0,8,5,9,0
3335,6,65,2020,9,URBAN AND CENTER CITY,0,1,0,4,0
3336,6,65,2020,10,RURAL,1,1,0,0,0
3337,6,65,2020,10,SUBURBAN,0,15,3,9,0
3338,6,65,2020,10,URBAN AND CENTER CITY,0,1,0,1,0
3339,6,65,2020,11,RURAL,2,0,0,0,0
3340,6,65,2020,11,SUBURBAN,4,24,0,0,0
3341,6,65,2020,12,RURAL,4,0,0,0,0
3342,6,65,2020,12,SUBURBAN,8,19,0,0,0
3343,6,67,2018,1,RURAL,1,0,0,0,0
3344,6,67,2018,1,SUBURBAN,11,11,0,1,0
3345,6,67,2018,1,URBAN AND CENTER CITY,0,6,0,1,0
3346,6,67,2018,2,RURAL,1,0,0,0,0
3347,6,67,2018,2,SUBURBAN,17,7,0,0,0
3348,6,67,2018,2,URBAN AND CENTER CITY,1,2,0,0,0
3349,6,67,2018,3,RURAL,2,0,0,0,0
3350,6,67,2018,3,SUBURBAN,26,1,0,0,0
3351,6,67,2018,3,URBAN AND CENTER CITY,2,0,0,0,0
3352,6,67,2018,4,RURAL,5,0,0,0,0
3353,6,67,2018,4,SUBURBAN,23,2,0,0,0
3354,6,67,2018,5,RURAL,6,0,0,0,0
3355,6,67,2018,5,SUBURBAN,22,2,0,0,0
3356,6,67,2018,5,URBAN AND CENTER CITY,1,0,0,0,0
3357,6,67,2018,6,RURAL,1,3,0,0,0
3358,6,67,2018,6,SUBURBAN,17,8,0,0,0
3359,6,67,2018,6,URBAN AND CENTER CITY,1,0,0,0,0
3360,6,67,2018,7,SUBURBAN,6,19,0,6,0
3361,6,67,2018,8,RURAL,1,2,1,0,0
3362,6,67,2018,8,SUBURBAN,5,16,0,4,0
