,State Code,County Code,year,Population,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
2485,54,57,2020,26722,144,0,0,0,0
2486,54,61,2018,105930,223,22,0,0,0
2487,54,61,2019,106281,232,14,0,0,0
2488,54,61,2020,106819,224,11,0,0,0
2489,54,69,2018,41841,218,28,0,0,0
2490,54,69,2019,41626,230,16,0,0,0
2491,54,69,2020,41182,212,19,0,0,0
2492,54,93,2018,6957,344,21,0,0,0
2493,54,93,2019,6891,355,8,0,0,0
2494,54,93,2020,6816,360,0,0,0,0
2495,54,107,2018,84343,346,18,0,0,0
2496,54,107,2019,83668,338,24,0,0,0
2497,54,107,2020,82938,346,19,0,0,0
2498,55,3,2018,15553,349,16,0,0,0
2499,55,3,2019,15506,359,6,0,0,0
2500,55,3,2020,15415,364,2,0,0,0
2501,55,9,2018,262985,338,27,0,0,0
2502,55,9,2019,263899,357,8,0,0,0
2503,55,9,2020,264610,355,10,0,1,0
2504,55,21,2018,57275,224,23,0,1,0
2505,55,21,2019,57537,190,7,0,0,0
2506,55,21,2020,57668,189,14,0,1,0
2507,55,25,2018,542448,333,31,0,1,0
2508,55,25,2019,547637,346,19,0,0,0
2509,55,25,2020,552536,346,19,0,1,0
2510,55,27,2018,87796,324,39,0,1,0
2511,55,27,2019,87626,339,25,0,1,0
2512,55,27,2020,87336,338,24,0,2,0
2513,55,29,2018,27638,207,17,0,4,0
2514,55,29,2019,27752,194,7,0,1,0
2515,55,29,2020,27889,187,14,0,4,0
2516,55,35,2018,104276,218,27,0,1,0
2517,55,35,2019,104466,201,5,0,0,0
2518,55,35,2020,105260,200,8,0,0,0
2519,55,39,2018,102777,223,25,0,0,0
2520,55,39,2019,103079,198,5,0,0,0
2521,55,39,2020,102902,199,8,0,2,0
2522,55,41,2018,9001,336,29,0,0,0
2523,55,41,2019,9034,354,6,0,0,0
2524,55,41,2020,8960,334,7,0,0,0
2525,55,55,2018,85091,219,28,0,1,0
2526,55,55,2019,84829,195,9,0,0,0
2527,55,55,2020,85038,191,17,0,2,0
2528,55,59,2018,169054,208,40,0,11,0
2529,55,59,2019,169760,223,32,0,1,0
2530,55,59,2020,169671,207,37,1,6,0
2531,55,61,2018,20367,205,33,0,3,0
2532,55,61,2019,20451,202,8,0,0,0
2533,55,61,2020,20386,195,12,0,0,0
2534,55,63,2018,118220,234,20,0,0,0
2535,55,63,2019,118151,201,5,0,0,0
2536,55,63,2020,118502,204,7,0,0,0
2537,55,71,2018,78925,209,25,1,4,0
2538,55,71,2019,78785,189,13,0,0,0
2539,55,71,2020,78757,170,20,0,2,0
2540,55,73,2018,135478,208,25,0,0,0
2541,55,73,2019,135697,198,8,0,0,0
2542,55,73,2020,135593,196,3,0,0,0
2543,55,79,2018,947908,304,58,0,3,0
2544,55,79,2019,947011,333,32,0,0,0
2545,55,79,2020,945016,328,33,1,4,0
2546,55,87,2018,187012,311,47,0,7,0
2547,55,87,2019,187927,356,9,0,0,0
2548,55,87,2020,188766,341,21,0,4,0
2549,55,89,2018,89302,210,40,1,2,0
2550,55,89,2019,89597,192,19,0,0,0
2551,55,89,2020,90043,176,30,0,3,0
2552,55,101,2018,196348,192,39,0,6,0
2553,55,101,2019,196204,174,28,0,1,0
2554,55,101,2020,195802,165,30,1,4,0
2555,55,105,2018,162817,220,27,0,1,0
2556,55,105,2019,163120,193,11,0,0,0
2557,55,105,2020,163084,193,18,0,0,0
2558,55,111,2018,64306,226,25,0,1,0
2559,55,111,2019,64420,199,9,0,0,0
2560,55,111,2020,64449,192,11,0,1,0
2561,55,117,2018,115161,190,40,2,7,0
2562,55,117,2019,115232,184,22,0,0,0
2563,55,117,2020,115240,173,29,0,5,0
2564,55,119,2018,20346,345,19,0,0,0
2565,55,119,2019,20340,352,9,0,0,0
2566,55,119,2020,20318,359,7,0,0,0
2567,55,125,2018,21949,222,16,0,0,0
2568,55,125,2019,22153,196,5,0,0,0
2569,55,125,2020,22356,199,7,0,0,0
2570,55,127,2018,103547,210,26,0,2,0
2571,55,127,2019,103898,191,14,0,1,0
2572,55,127,2020,103953,185,11,0,4,0
2573,55,133,2018,402705,223,33,0,1,0
2574,55,133,2019,404545,220,15,0,1,0
2575,55,133,2020,406172,203,24,0,2,0
2576,56,1,2018,38937,254,98,0,1,0
2577,56,1,2019,38819,292,69,0,0,0
2578,56,1,2020,38950,293,54,1,3,0
2579,56,3,2018,11887,324,31,0,0,0
2580,56,3,2019,11746,354,7,0,0,0
2581,56,3,2020,11575,353,6,0,1,0
2582,56,5,2018,46349,334,31,0,0,0
2583,56,5,2019,46420,363,2,0,0,0
2584,56,5,2020,46676,339,23,0,0,0
2585,56,7,2018,14841,301,63,0,0,0
2586,56,7,2019,14832,335,29,0,1,0
2587,56,9,2018,13682,329,36,0,0,0
2588,56,9,2019,13865,343,22,0,0,0
2589,56,9,2020,13804,325,35,0,3,0
2590,56,13,2018,39656,270,93,0,2,0
2591,56,13,2019,39467,306,57,0,2,0
2592,56,13,2020,39317,307,56,0,3,0
2593,56,19,2018,8505,201,27,0,0,0
2594,56,19,2019,8548,349,14,0,0,0
2595,56,19,2020,8588,350,16,0,0,0
2596,56,21,2018,99264,305,60,0,0,0
2597,56,21,2019,99865,328,37,0,0,0
2598,56,21,2020,100595,324,23,0,1,0
2599,56,25,2018,79140,304,61,0,0,0
2600,56,25,2019,79734,342,23,0,0,0
2601,56,25,2020,80815,332,32,0,2,0
2602,56,29,2018,29309,134,2,0,0,0
2603,56,29,2019,29192,271,6,0,0,0
2604,56,33,2018,30277,298,67,0,0,0
2605,56,33,2019,30597,318,30,0,0,0
2606,56,33,2020,30863,346,20,0,0,0
2607,56,35,2018,9827,259,106,0,0,0
2608,56,35,2019,9867,279,79,2,5,0
2609,56,35,2020,9856,316,46,0,4,0
2610,56,37,2018,43188,254,109,0,2,0
2611,56,37,2019,42917,297,66,0,2,0
2612,56,37,2020,42673,313,51,0,2,0
2613,56,39,2018,23261,313,52,0,0,0
2614,56,39,2019,23385,338,27,0,0,0
2615,56,39,2020,23497,338,26,0,2,0
2616,56,41,2018,20299,302,63,0,0,0
2617,56,41,2019,20196,318,47,0,0,0
2618,56,41,2020,20215,208,28,0,2,0
2619,56,45,2018,6895,310,38,0,0,0
2620,56,45,2019,6880,346,18,0,0,0
2621,56,45,2020,6743,332,24,0,1,0
